id	sentence	mean_word_length	mean_syllables	max_syllables	lexical_density	tokens	max_dependency_distance	fin_verbs	mean_band_subtlex	mean_complexity
147	Große US-amerikanische Kriegsschiffe der US Navy haben ebenfalls Geldautomaten an Bord.	6.909090909090909	2.3636363636363638	6	0.45454545454545453	11	7	1	13.2	1.666666667
149	Nahezu jeder Bankkunde kann mit seiner Debit- oder Kreditkarte bargeldlos über ein Kartenlesegerät (Schnittstelle zum Kreditinstitut oder zum Bankautomat) seine Einkäufe bezahlen und über Bankomaten in vielen Ländern der Welt Bargeld beziehen.	6.5	2.21875	6	0.46875	32	27	1	15.428571428571429	3.111111111
150	Zur Geldabhebung steckt der Kunde seine Karte in das Kartenlesegerät des Automaten und gibt seine (nur ihm bekannte) Geheimzahl (PIN) ein.	5.380952380952381	1.9047619047619047	6	0.42857142857142855	21	23	2	13	1.7
151	Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.	7.875	2.875	5	0.75	8	5	1	14.5	1.5
152	Der Ablauf ist ähnlich wie beim Geldabheben.	5.285714285714286	1.7142857142857142	4	0.42857142857142855	7	5	1	14.333333333333334	1.8125
153	Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).	5.857142857142857	1.8571428571428572	5	0.4642857142857143	28	30	3	13.23076923076923	3.1
154	So kann der Kunde jederzeit, also auch außerhalb der offiziellen Öffnungszeiten, Bargeld einzahlen und der Aufwand der Bank für einen Nachttresor entfällt.	5.954545454545454	1.9545454545454546	5	0.4090909090909091	22	15	2	14.11111111111111	2.777777778
155	Über einen Geldautomaten mit der so genannten „Cash Recycling-Funktion“ wird das eingezahlte Geld geprüft, gebucht und wieder an nachfolgende Kunden ausbezahlt, wodurch sich der Aufwand für das Wiederbefüllen reduziert.	6.166666666666667	2.033333333333333	5	0.4666666666666667	30	18	2	14.142857142857142	3.111111111
157	Einige Geldautomaten können nicht nur Banknoten verarbeiten, sondern auch Münzen.	7	2.4	5	0.4	10	7	1	14	1
158	Die Standardstückelung des ausgezahlten Geldes kann sich unterscheiden.	7.875	2.375	5	0.5	8	8	1	16	3.5
159	So zahlt zB die Sparkasse in Deutschland 50 Euro als 2 × 5 Euro, 2 × 10 Euro und zuletzt 20 Euro aus.	3.347826086956522	1.3478260869565217	3	0.2608695652173913	23	23	1	12.666666666666666	1.444444444
160	In Österreich zahlt das gleiche Institut einen 50-Euro-Schein aus.	5	1.6363636363636365	3	0.5454545454545454	11	11	1	11.4	1
161	Kunden – insbesondere in Österreich – können direkt Rechnungen bezahlen.	7.5	2.625	5	0.5	8	10	1	9.75	1
162	Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.	5.8	1.9	4	0.5	10	9	1	12.8	1
164	Ein solches Barcode-System war 1994 erstmals von International Computers Limited (ICL) bei der drittgrößten ägyptischen Bank Banque du Caire implementiert worden.	6.2727272727272725	2	5	0.2727272727272727	22	24	1	14.666666666666666	2
165	Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.	5.310344827586207	1.793103448275862	5	0.4482758620689655	29	17	2	14.692307692307692	2.7
166	Eine Schallplatte ist eine in der Regel kreisförmige und meistens schwarze Scheibe mit einem Mittelloch, deren beidseitige Rillen als analoge Tonträger für Schallsignale dienen.	6.333333333333333	2.125	4	0.5	24	14	2	16.25	3.583333333
167	Umgangssprachlich wird die Schallplatte auch als Platte oder mit den aus der Jugendsprache stammenden Begriffen Scheibe beziehungsweise Vinyl bezeichnet.	7.052631578947368	2.1052631578947367	5	0.47368421052631576	19	19	1	15.444444444444445	3.133333333
168	Das Wort Schallplatte wurde bereits zur Zeit der Grammophon-Ära geprägt.	5.545454545454546	1.6363636363636365	3	0.5454545454545454	11	13	1	11.833333333333334	1.875
169	Der seit dem Produktionsende der Grammophonplatten wesentlich geläufigere Begriff Schellackplatte grenzt diesen älteren Tonträger deutlich von der späteren Schallplatte aus Polyvinylchlorid ab.	7.7727272727272725	2.5454545454545454	6	0.5909090909090909	22	12	1	16.153846153846153	4.222222222
170	Die Signale sind in einer vom Rand der Platte spiralförmig nach innen verlaufenden Rille gespeichert, deren Flanken die Schallschwingung des gespeicherten Signals abbilden.	6.434782608695652	2.0434782608695654	4	0.5217391304347826	23	16	2	15.916666666666666	3.777777778
171	Bei der Wiedergabe wird die Abtastspitze eines Tonabnehmers entsprechend ausgelenkt.	7.4	2.4	4	0.5	10	10	1	17.8	4
172	Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder – bei heute üblichen Plattenspielern – auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.	7.592592592592593	2.3333333333333335	6	0.5185185185185185	27	29	1	16.428571428571427	5.083333333
174	Ihm gelang es 1860, das französische Kinderlied Au clair de la lune mit Hilfe eines großen Trichters einzufangen und mit einer Membran, die die Schwingungen auf eine Schweineborste übertrug, auf eine rußgeschwärzte Walze zu kratzen.	5.542857142857143	1.8285714285714285	4	0.4	35	37	2	14.857142857142858	4.333333333
176	Das schaffte erst die 1877 von John Kruesi gebaute Erfindung des Amerikaners Thomas Alva Edison, der mit dem ebenfalls patentierten Phonographen weltberühmt wurde.	6.043478260869565	2	4	0.30434782608695654	23	23	2	16	3.777777778
177	Auch dessen erste Aufzeichnung war ein Kinderlied (Mary had a little lamb…).	5.166666666666667	1.6666666666666667	3	0.25	12	8	1	12.333333333333334	2.444444444
178	Die Töne wurden zunächst in eine Zinnfolie geritzt, später auf einer Phonographenwalze mit wendelförmiger Tonspur in Höhenschrift gespeichert, wobei das Prinzip der Amplitudenauslenkung auch hier unmittelbar akustisch (Membran/Trichter) genutzt wurde.	7.233333333333333	2.3	7	0.5	30	27	2	16.133333333333333	5.055555556
179	Wichtige theoretische Grundlagen entwickelte auch der Franzose Charles Cros, der seine Arbeiten ebenfalls im Jahr 1877 bei der Naturwissenschaftlichen Akademie in Paris einreichte.	6.782608695652174	2.1739130434782608	7	0.43478260869565216	23	22	2	13.2	2.9
180	Bereits im Jahre 1880 machte der US-amerikanische Physiker Charles Sumner Tainter (Columbia Graphophone Company) die Entdeckung, dass viele technische Nachteile der Edisonischen Walzen (umständliche Handhabung und aufwändige Vervielfältigung) beseitigt werden könnten, wenn man die Tonspur spiralförmig in die Oberfläche einer flachen, runden Scheibe eingraviert.	6.911111111111111	2.2888888888888888	5	0.4888888888888889	45	49	3	14.409090909090908	4.777777778
181	Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.	6.92	2.32	7	0.52	25	25	3	12.692307692307692	3.714285714
182	Tainters Wachsplatten befinden sich heute im Smithsonian Institute in Washington.	7.1	2.4	4	0.2	10	9	1	15.5	2
183	Sie gelten als die ersten Schallplatten der Welt.	5.125	1.5	3	0.5	8	7	1	10	1.75
184	Unabhängig von Tainter, der seine Ideen nicht publiziert hatte, gelangte im Jahre 1887 der deutsch-amerikanische Erfinder und Industrielle Emil Berliner bei seinen Versuchen mit dem Edison-Phonographen zu einem ähnlichen Verbesserungskonzept.	6.741935483870968	2.2903225806451615	6	0.41935483870967744	31	24	2	14.384615384615385	3.555555556
185	Er hatte sich mehrere Jahre lang mit dem Edison-Phonographen befasst und früher als Edison erkannt, dass die Zukunft der Tonaufzeichnung in erster Linie im Unterhaltungsbereich lag.	5.666666666666667	1.8148148148148149	6	0.4444444444444444	27	19	2	12.416666666666666	3.666666667
186	Als Geschäftsmann sah auch er in der umständlichen – und damit teuren – Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.	5.96875	1.90625	5	0.5	32	31	2	13.866666666666667	4
187	1887 gelang Berliner der entscheidende Durchbruch.	7.333333333333333	2.1666666666666665	4	0.5	6	5	1	13	2.222222222
188	Er konstruierte ein Gerät, das die Schallwellen nicht wie bei Edisons Höhenschrift-Phonographen in vertikaler, durch Auf-und-ab-Bewegung des Schneidstichels entstehender Modulation speicherte, sondern die Rille horizontal auslenkte; die mechanischen Schwingungen ließ er eine Stahlnadel schneckenförmig in eine dick mit Ruß überzogene Glasplatte einritzen.	7	2.272727272727273	5	0.5681818181818182	44	32	4	17	5.7
189	Nach chemischer Härtung des Rußes war er in der Lage, auf galvanoplastischem Wege ein Zink-Positiv und von diesem ein Negativ der Platte anzufertigen, das als Stempel zur Pressung beliebig vieler Positive genutzt werden konnte – die Schallplatte war erfunden.	5.538461538461538	1.9230769230769231	6	0.4358974358974359	39	35	3	14.647058823529411	4.7
190	Am 4 Mai 1887 wurde Berliner für seine Idee das US-Patent No372,786 erteilt; kurioserweise fast zeitgleich mit der Erteilung des Patents für Edisons Phonographen.	5.44	1.72	5	0.36	25	16	1	14.777777777777779	3.2
193	November des gleichen Jahres vorgestellt; die frühesten zu Demonstrationszwecken angefertigten Zinkplatten hatten einen Durchmesser von 28 cm und bei etwa 30 min?1 eine Spieldauer von vier Minuten.	6.2592592592592595	2.111111111111111	7	0.48148148148148145	27	16	1	14.923076923076923	3.555555556
194	In den folgenden Monaten entwickelte Berliner in Zusammenarbeit mit dem Techniker Werner Suess sein Verfahren weiter, indem er das rußbeschichtete Glas durch eine mit Wachs überzogene Zink- oder Kupferplatte ersetzte.	6.2	2.1333333333333333	5	0.43333333333333335	30	27	2	14.384615384615385	4.111111111
195	Nach der Gravur der Schallrille in die Wachsschicht wurde die Platte einem Säurebad ausgesetzt, das die noch mit Wachs bedeckten Teile der Platte nicht angriff, die freigelegten Rillen aber in das Metall einätzte, so dass nach Entfernung des Wachses eine haltbare metallene Urplatte entstand, die zur Herstellung der Pressmatrizen verwendet werden konnte.	5.75	1.8269230769230769	4	0.46153846153846156	52	44	5	15.5	4.692307692
197	Der zeittypischen Vorliebe für Gräzismen folgend nannte er es Grammophon (sinngemäß: „geschriebener Laut“).	6.846153846153846	2.230769230769231	4	0.6153846153846154	13	12	1	16	4.25
198	Im August 1888 begann er erstmals, die eigentlich von Anfang an vorgesehene Vervielfältigung seiner Zinkplatten durch Pressen der Negative in weiches Material zu erproben.	6.083333333333333	2.125	5	0.4583333333333333	24	22	1	14.454545454545455	3.666666667
199	Zunächst verwendete er als Pressmasse Zelluloid, das er unmittelbar vom Erfinder dieses Werkstoffs, John W Hyatt, bezog und das sich bald als technisch ungeeignet erwies.	5.68	1.84	4	0.4	25	28	3	15.6	3.666666667
201	Im Juli 1889 kam Berliner aufgrund materialkundlicher Versuche zu dem Schluss, dass vulkanisiertes Hartgummi als Pressmaterial die günstigsten Eigenschaften aufweise, und erachtete seine Erfindung für ausgereift genug, um den Beginn der Serienproduktion einzuleiten.	6.96969696969697	2.4545454545454546	7	0.5151515151515151	33	33	3	14.882352941176471	4.8
202	Ein Spielwürfel, umgangssprachlich einfach (wie auch ursprünglich) Würfel (von althochdeutsch wurfil: verwandt mit Wurf und werfen), ist ein Gegenstand, der nach einem Wurf auf einer waagerechten Ebene eine von mehreren unterscheidbaren stabilen Ruhelagen einnimmt und in vielen Spielen zum Erzeugen eines zufälligen Symbols (oft einer Zufallszahl) dient.	6.340425531914893	2	5	0.5106382978723404	47	33	3	14.583333333333334	5
204	Dieses Symbol gilt dann als Ergebnis des Wurfes.	5	1.625	3	0.5	8	6	1	13	1.714285714
205	Die mit Abstand meistverbreiteten Spielwürfel sind jene mit den Ziffern 1 bis 6 oder entsprechend vielen Punkten, den Augen, beschriftete Kuben oder Hexaeder.	5.782608695652174	1.8695652173913044	5	0.43478260869565216	23	19	1	15.8	2.875
206	Im Alltag sind mit dem Begriff Würfel meist nur diese Sechsseiter gemeint, und so wurde der Name für den geometrischen Körper übernommen.	5.181818181818182	1.6818181818181819	4	0.4090909090909091	22	13	2	12.222222222222221	3
207	Jedoch existieren viele andere, im Folgenden ebenfalls beschriebene Würfel.	7.222222222222222	2.4444444444444446	4	0.5555555555555556	9	10	1	11.8	2.1
208	Regelmäßige Benutzer unterschiedlicher Würfeltypen bezeichnen diese häufig mit der Abkürzung W, oder auch d für englisch dice (Einzahl auch die), gefolgt von der Angabe der Seitenanzahl, also W6 oder D6 für sechsseitige, W10, W20, W30 für zehn-, zwanzig- und dreißigseitige Spielwürfel.	5.7560975609756095	1.9268292682926829	5	0.5365853658536586	41	46	1	17.045454545454547	4.3
209	In Würfelspielen sind Würfel das zentrale Spielelement, es zählen nur der Vergleich der Würfelergebnisse selbst oder direkt mit ihnen zusammenhängendes Taktieren.	6.666666666666667	2.142857142857143	6	0.47619047619047616	21	16	2	15.1	3.25
211	Viele Glücksspiele fallen in diese Kategorie.	6.5	2.3333333333333335	4	0.5	6	4	1	13	1.5625
212	Bekannte Beispiele im Freizeitbereich sind etwa Kniffel oder Zehntausend, bei denen jeweils bestimmten Augenkombinationen unterschiedlich viele Punkte zugeordnet sind.	7.7368421052631575	2.526315789473684	7	0.5263157894736842	19	14	2	15.2	3.176470588
213	In Kasinos verbreitet sind unter anderem Craps und Sic Bo, bei denen auf die Ergebnisse einzelner Würfe gewettet wird.	5.157894736842105	1.8421052631578947	4	0.3684210526315789	19	18	2	14.285714285714286	2.7
214	Darüber hinaus sind Würfel in einer Vielzahl von Brettspielen bedeutend, um etwa die Bewegungsgeschwindigkeit von Spielfiguren oder den Ausgang von Zufallsereignissen zu bestimmen.	6.782608695652174	2.1739130434782608	7	0.391304347826087	23	15	1	15.444444444444445	4
215	Auch hier kommen in erster Linie Sechsseiter zum Einsatz.	5.333333333333333	1.6666666666666667	3	0.5555555555555556	9	8	1	11	1.555555556
216	Verwendung finden Würfel in Rollenspielen, bei denen sich in den letzten Jahrzehnten die Verwendung einer Vielzahl weiterer Würfel mit anderen Seitenzahlen durchgesetzt hat, um die Zufallsentscheidungen flexibler und vielfältiger zu gestalten.	6.774193548387097	2.193548387096774	6	0.5483870967741935	31	32	2	13.705882352941176	4.1
217	Ein eher seltenes, komplett auf Würfel als Spielmaterial setzendes Spielprinzip ist das der Sammelwürfelspiele, bei denen man analog zu Sammelkartenspielen eine Vielzahl von Würfeln käuflich erwerben und taktisch einsetzen muss.	6.533333333333333	2.1	6	0.5	30	20	3	15.8	4.555555556
218	Der bekannteste Vertreter ist Dragon Dice.	6	2.1666666666666665	4	0.3333333333333333	6	5	1	14.5	2.153846154
219	In allen diesen Bereichen gibt es neben dem einfachen Wurf eines Würfels auch Gelegenheiten, bei denen mehrere Würfel gleichzeitig zu werfen sind.	5.590909090909091	1.9090909090909092	5	0.4090909090909091	22	19	2	11.88888888888889	3.4
220	Dabei können die Ergebnisse addiert werden (eine Waffe in einem Rollenspiel richtet soviel Schaden an, wie zwei Würfel zusammen anzeigen) oder als Ensemble betrachtet werden (bei vielen Brettspielen folgen besondere Aktionen, wenn mehrere Würfel die gleiche Zahl zeigen, bei einem sogenannten Pasch).	5.976190476190476	2.0238095238095237	4	0.47619047619047616	42	45	5	12.3	5.5
221	Um das Werfen mehrerer Würfel zu vereinfachen, Schummeln durch Trickwürfe zu vermeiden oder das Ergebnis vor anderen Spielern zu verbergen, kommen Würfelbecher (Knobelbecher genannt) zum Einsatz.	6.346153846153846	2.076923076923077	4	0.5769230769230769	26	23	1	12.466666666666667	4.428571429
223	Dies soll das Wurfergebnis unabhängig von der ursprünglichen Lage der Würfel machen.	6	2.0833333333333335	5	0.5	12	12	1	12	3.277777778
224	Dem gleichen Zweck dient der Würfelturm.	5.666666666666667	1.5	3	0.6666666666666666	6	4	1	13	2
225	Um laute Aufprallgeräusche und ein Wegrollen der Würfel zu vermeiden, wird manchmal ein gepolstertes und berandetes Brett (Würfelbrett oder Würfelteller genannt) eingesetzt.	6.7272727272727275	2.1363636363636362	5	0.5454545454545454	22	25	1	15.333333333333334	4.5
226	Statt mit ihnen zu würfeln, also Zufallsergebnisse zu erzeugen, können Würfel gezielt auf bestimmte Werte gedreht und so zu deren Anzeige genutzt werden.	5.565217391304348	2	7	0.43478260869565216	23	18	1	12.7	3.666666667
228	Würfel werden auch beim Geschicklichkeitsspiel Dice Stacking verwendet.	7.875	2.125	5	0.375	8	9	1	14.333333333333334	3.8
229	Als Zufallsgenerator eingesetzt, wird von einem Würfel üblicherweise eine Gleichverteilung der möglichen Ergebnisse erwartet.	7.857142857142857	2.7142857142857144	6	0.5	14	15	1	13.142857142857142	4
231	Dann nennt man den Würfel einen fairen, idealen oder echten Würfel oder – nach Pierre-Simon Laplace, der an der Gleichverteilung forschte – einen Laplace-Würfel.	5.458333333333333	1.6666666666666667	4	0.4166666666666667	24	29	2	14	3.538461538
232	Bei der Fertigung des Würfels treten immer Abweichungen auf (siehe Herstellung), durch die der Würfel nicht ganz ideal ist.	5.315789473684211	1.6842105263157894	4	0.42105263157894735	19	17	2	14.375	2.933333333
233	Für hochwertige Würfel kann man diese aber sehr gering halten.	5.2	1.7	4	0.4	10	10	1	11.75	1.428571429
234	Wenn man von diesen Abweichungen absieht, dann ist Idealität eine Eigenschaft des Bauplans des Würfels, also unter anderem seiner geometrischen Form.	6	1.9523809523809523	4	0.38095238095238093	21	12	2	16.625	4.333333333
